pixel_val,latent_val
682.01171875,82.81097412109375
675.781005859375,68.39034271240234
669.0321655273438,85.15522003173828
325.73760986328125,99.22955322265625
480.8014221191406,80.42017364501953
662.8672485351562,99.2037124633789
670.6422119140625,99.97950744628906
450.5252380371094,82.82763671875
289.83099365234375,86.64092254638672
46.010868072509766,74.63792419433594
166.1114044189453,84.17381286621094
111.07205200195312,83.96993255615234
631.4657592773438,82.54332733154297
678.3251342773438,82.8406982421875
385.1610107421875,99.0954360961914
167.35890197753906,85.33495330810547
52.92447280883789,84.12752532958984
636.3851318359375,81.72886657714844
231.233642578125,84.69055938720703
309.89837646484375,79.71146392822266
390.128173828125,80.92425537109375
135.79396057128906,78.7894287109375
194.28073120117188,79.62076568603516
258.6058654785156,83.72024536132812
668.1983032226562,81.62357330322266
145.89036560058594,81.31272888183594
63.812225341796875,83.93232727050781
420.0107116699219,84.41545867919922
616.3967895507812,82.93281555175781
617.7442626953125,78.0630111694336
170.2938690185547,99.35733795166016
161.48374938964844,71.23858642578125
489.9153137207031,81.50344848632812
350.6023254394531,77.53790283203125
220.00909423828125,72.49710845947266
689.4178466796875,78.7292251586914
222.17111206054688,70.12910461425781
87.70974731445312,78.89557647705078
693.2308349609375,99.43846130371094
610.8387451171875,87.30796813964844
410.59954833984375,89.8361587524414
27.658634185791016,74.96356201171875
173.4877471923828,78.8927230834961
141.7779998779297,99.35923767089844
134.12307739257812,82.93651580810547
260.4150390625,85.94095611572266
77.8331527709961,83.51445770263672
448.1517639160156,80.58617401123047
605.8258666992188,89.88957214355469
215.36248779296875,89.41627502441406
215.1952667236328,81.72286987304688
368.4358825683594,73.26543426513672
397.854248046875,99.80719757080078
101.53324890136719,73.99567413330078
258.1181945800781,99.52470397949219
214.6112823486328,86.56289672851562
548.8114624023438,83.76461791992188
95.21029663085938,82.66860961914062
97.94386291503906,82.16249084472656
291.15631103515625,82.49111938476562
448.6268005371094,80.24200439453125
283.80450439453125,99.58814239501953
665.8175659179688,86.81623840332031
228.0811309814453,82.49625396728516
658.4717407226562,78.31396484375
393.0814208984375,88.42211151123047
339.4377746582031,87.0298843383789
108.07405090332031,82.63182830810547
236.96624755859375,79.68312072753906
134.16407775878906,82.56220245361328
364.85614013671875,76.13330841064453
146.41380310058594,77.96015930175781
266.1878967285156,98.48796081542969
656.9330444335938,87.31745147705078
573.892822265625,80.9261703491211
331.26727294921875,99.36309051513672
461.027099609375,88.80714416503906
249.73585510253906,81.98125457763672
665.0330810546875,77.25269317626953
373.4340515136719,78.77986907958984
41.18252182006836,85.92195129394531
444.4873352050781,87.4444351196289
411.39398193359375,100.0385513305664
198.69825744628906,82.879150390625
410.5898132324219,81.43285369873047
301.7615051269531,82.6415786743164
157.54364013671875,99.53435516357422
122.67436218261719,81.7075424194336
409.190673828125,75.98932647705078
273.2215270996094,83.3346939086914
411.47662353515625,85.68738555908203
325.0415344238281,82.04817962646484
229.4733123779297,81.52621459960938
394.2030029296875,84.50038146972656
506.3793029785156,83.19847106933594
353.1713562011719,100.14384460449219
301.2391052246094,99.40929412841797
210.009521484375,79.80308532714844
566.9400024414062,87.11787414550781
290.3876647949219,78.31291961669922
345.22021484375,99.44414520263672
63.12685775756836,79.42488098144531
154.20765686035156,85.4542236328125
94.81033325195312,75.47965240478516
253.475830078125,98.59716796875
445.15167236328125,83.98555755615234
457.4986267089844,78.78178405761719
601.9808959960938,82.56864929199219
368.1358337402344,76.52751159667969
155.58920288085938,98.19940948486328
236.1228485107422,77.49794006347656
237.5394744873047,82.8526840209961
414.5660400390625,78.78650665283203
282.34906005859375,76.72057342529297
252.4202880859375,81.98717498779297
423.6567077636719,75.95738983154297
198.15650939941406,83.05650329589844
292.4055480957031,74.593505859375
311.3277893066406,88.6606674194336
403.3968200683594,84.41434478759766
340.76678466796875,84.90104675292969
499.6098327636719,79.30623626708984
448.486328125,87.20087432861328
292.9846496582031,83.95279693603516
210.70596313476562,84.63098907470703
255.1548614501953,99.14932250976562
550.2454223632812,87.76033782958984
481.78521728515625,80.42082977294922
621.303466796875,79.1736068725586
678.5374145507812,82.67277526855469
226.10174560546875,66.78169250488281
106.52699279785156,82.2173080444336
525.2351684570312,76.095458984375
505.3394775390625,86.63835906982422
455.63690185546875,84.6319351196289
379.019775390625,84.89710998535156
467.3125305175781,74.57926177978516
161.37533569335938,83.99737548828125
154.35348510742188,76.82286071777344
451.2482604980469,87.96868896484375
253.475830078125,76.56331634521484
208.97128295898438,83.3911361694336
461.00433349609375,91.51345825195312
95.18928527832031,72.72125244140625
552.4898071289062,83.31050872802734
242.2168426513672,82.64886474609375
649.2495727539062,74.1305923461914
101.212646484375,75.86714172363281
518.7725830078125,84.39763641357422
641.6182861328125,84.94807434082031
183.21571350097656,99.94678497314453
376.17547607421875,79.79488372802734
402.63134765625,81.44124603271484
232.03878784179688,89.55780792236328
353.3751525878906,76.28407287597656
293.3070068359375,99.78252410888672
363.7320556640625,82.49940490722656
559.2727661132812,87.9959716796875
224.6441650390625,82.69725036621094
264.796142578125,79.03632354736328
390.4932861328125,83.21471405029297
542.4776611328125,77.95235443115234
495.6258544921875,87.9210433959961
391.89923095703125,83.00859832763672
213.17832946777344,89.13622283935547
196.8603515625,92.69856262207031
347.21319580078125,99.12554931640625
411.41827392578125,82.34054565429688
299.0150451660156,75.25165557861328
319.1316223144531,90.07454681396484
231.55345153808594,99.3924789428711
413.97705078125,98.63417053222656
677.5632934570312,80.45489501953125
42.19004440307617,79.20509338378906
435.0184020996094,81.96646118164062
175.58189392089844,99.23866271972656
511.00390625,82.31857299804688
476.65606689453125,90.67320251464844
521.0806274414062,74.42951965332031
126.6056900024414,76.09518432617188
80.62257385253906,80.10535430908203
629.0071411132812,83.96633911132812
446.1490783691406,77.2265396118164
189.9736785888672,78.51446533203125
653.11865234375,99.95912170410156
589.6235961914062,84.63729858398438
335.29241943359375,99.73907470703125
497.9407653808594,84.75283813476562
488.5447692871094,85.53385162353516
607.9424438476562,80.81805419921875
365.6036071777344,84.29133605957031
94.3716049194336,80.00760650634766
362.64031982421875,71.46996307373047
694.5077514648438,90.24544525146484
416.3712158203125,68.51876831054688
746.9243774414062,80.34131622314453
526.1178588867188,91.15286254882812
92.04889678955078,79.21405029296875
46.010868072509766,80.64537811279297
120.0333251953125,78.38970947265625
200.2623291015625,80.80641174316406
374.38616943359375,100.16815185546875
423.55755615234375,84.30372619628906
22.022714614868164,79.52745819091797
612.6377563476562,79.95758056640625
213.10325622558594,76.5815200805664
92.41753387451172,88.04326629638672
111.04053497314453,85.2558822631836
479.592529296875,86.39625549316406
254.4189453125,91.04564666748047
385.24017333984375,83.26416015625
75.42546081542969,80.62683868408203
679.8014526367188,87.23059844970703
166.40011596679688,90.21078491210938
49.57822036743164,86.2918930053711
396.28399658203125,99.64876556396484
569.8578491210938,84.84652709960938
86.83317565917969,67.84466552734375
101.82828521728516,81.39534759521484
546.0228881835938,74.7073745727539
167.863037109375,99.7724838256836
558.0036010742188,79.6328125
590.8544921875,84.56771850585938
706.6293334960938,87.74813079833984
125.5428237915039,88.99524688720703
124.02015686035156,83.82676696777344
363.9024658203125,85.53276824951172
67.67569732666016,85.95478820800781
462.8358154296875,77.42356872558594
727.804931640625,86.1218490600586
126.82270812988281,90.52234649658203
84.95881652832031,76.85963439941406
145.27903747558594,85.2138671875
139.63523864746094,99.48076629638672
272.62060546875,99.67404174804688
295.8192138671875,99.95635986328125
638.4888305664062,81.05023956298828
94.3716049194336,69.03377532958984
407.7070007324219,82.46253204345703
137.29530334472656,84.00840759277344
570.3165893554688,85.93104553222656
613.7271118164062,87.53876495361328
176.52761840820312,75.07423400878906
188.16217041015625,81.88491821289062
216.26141357421875,72.3847885131836
394.6808776855469,83.8486099243164
587.1226196289062,79.36457061767578
639.7569580078125,75.98548126220703
346.02313232421875,100.4691162109375
65.19202423095703,82.68998718261719
173.62603759765625,85.33556365966797
419.11932373046875,70.27965545654297
408.1041564941406,76.50418090820312
514.0009765625,83.35819244384766
228.0898895263672,99.23151397705078
604.8016357421875,80.87508392333984
264.8489990234375,76.40412139892578
32.98484420776367,80.73690795898438
391.5826721191406,84.48604583740234
649.2495727539062,85.14781188964844
406.0985107421875,79.27250671386719
641.3267211914062,76.50430297851562
142.28492736816406,82.14763641357422
720.5282592773438,75.50015258789062
107.05606079101562,77.83335876464844
64.66065216064453,81.2645034790039
128.7982940673828,99.5475082397461
637.8777465820312,83.45735931396484
243.10079956054688,100.2571792602539
629.3012084960938,84.56505584716797
169.19810485839844,100.13436889648438
208.61447143554688,99.47053527832031
149.3753662109375,85.02618408203125
307.4166564941406,73.14248657226562
472.8223876953125,77.47319030761719
463.95367431640625,91.71488952636719
268.3765869140625,99.65327453613281
78.23681640625,83.04060363769531
175.6929168701172,76.49364471435547
631.5227661132812,84.01158905029297
448.8485412597656,78.19678497314453
280.919921875,81.24798583984375
482.4209899902344,87.76530456542969
117.88977813720703,85.96150970458984
405.21722412109375,78.93561553955078
492.30987548828125,87.47528839111328
424.671630859375,93.72953796386719
587.0485229492188,81.26261901855469
525.5891723632812,82.70236206054688
543.07275390625,83.72236633300781
293.37347412109375,99.2824935913086
523.9942626953125,82.30109405517578
414.6926574707031,88.23136138916016
456.76470947265625,79.60494995117188
334.2528991699219,78.87544250488281
155.1289825439453,99.28522491455078
191.9713592529297,98.82279968261719
300.6127014160156,80.73651885986328
545.4622192382812,87.01628875732422
318.1273193359375,81.14017486572266
430.0906982421875,74.15230560302734
481.15380859375,83.10978698730469
257.07781982421875,78.22264099121094
669.5647583007812,77.71759033203125
77.41446685791016,81.3507308959961
383.0509033203125,99.94386291503906
535.515625,76.89973449707031
384.6101989746094,100.026123046875
331.2355651855469,100.04789733886719
78.18567657470703,81.73377227783203
326.45062255859375,82.13573455810547
443.37005615234375,84.29737091064453
74.06078338623047,82.68856048583984
690.6764526367188,78.23587799072266
562.7734985351562,82.18854522705078
290.263671875,74.08661651611328
200.35218811035156,99.86463165283203
274.0072937011719,89.01545715332031
545.970703125,80.58941650390625
209.02870178222656,71.36090850830078
304.11346435546875,79.11817169189453
359.64984130859375,82.31619262695312
460.97723388671875,78.07806396484375
185.84132385253906,72.13330078125
309.94354248046875,99.16914367675781
498.7865295410156,80.95414733886719
553.4663696289062,77.21080017089844
143.54441833496094,85.15960693359375
517.6726684570312,81.98117065429688
106.7052001953125,86.0199203491211
415.0084228515625,79.07501983642578
651.1873779296875,89.60884857177734
99.98500061035156,73.9521484375
226.92730712890625,84.71231842041016
481.5018310546875,67.88801574707031
327.20025634765625,99.328857421875
353.2435302734375,99.91415405273438
145.89036560058594,91.45647430419922
678.2514038085938,78.54405975341797
364.72454833984375,99.10771179199219
175.41380310058594,77.80699920654297
336.1502685546875,100.3907470703125
468.684326171875,85.50083923339844
311.5204772949219,89.79171752929688
754.5389404296875,79.51581573486328
623.91748046875,84.9684829711914
259.7883605957031,83.75276184082031
292.48077392578125,99.71698760986328
630.0991821289062,87.89928436279297
659.0189819335938,82.85944366455078
109.93180084228516,78.10232543945312
637.1224365234375,82.35306549072266
455.26806640625,90.34183502197266
695.294189453125,89.01991271972656
389.5253601074219,99.5480728149414
619.1163330078125,82.79401397705078
498.4476013183594,81.44761657714844
306.04083251953125,99.11736297607422
736.2173461914062,82.83777618408203
70.23532104492188,77.96955871582031
83.54639434814453,77.50640869140625
172.96531677246094,82.70844268798828
646.177978515625,87.08275604248047
166.64332580566406,76.02569580078125
619.1946411132812,81.32843017578125
693.6051025390625,80.7967529296875
439.9022521972656,80.02452850341797
142.8740692138672,88.89180755615234
343.00146484375,81.86128997802734
276.1756591796875,90.67279815673828
651.4115600585938,85.03868865966797
261.0306396484375,82.8415298461914
662.7767333984375,88.57882690429688
458.5738830566406,73.17679595947266
234.68276977539062,78.17647552490234
225.3042449951172,73.79803466796875
683.9685668945312,99.85021209716797
315.9635925292969,81.88111877441406
469.88616943359375,81.73483276367188
683.2642211914062,81.34163665771484
475.3945617675781,84.7745361328125
394.0355224609375,99.88888549804688
595.6248779296875,82.5310287475586
220.22715759277344,83.41587829589844
169.19810485839844,79.83639526367188
161.5332794189453,75.46897888183594
155.08062744140625,81.29161071777344
370.3255310058594,79.91026306152344
521.0469970703125,84.10623931884766
240.520263671875,79.94702911376953
51.22499465942383,85.22955322265625
197.58541870117188,85.37089538574219
107.48953247070312,70.66119384765625
258.0949401855469,100.27372741699219
663.3226928710938,87.5269546508789
304.0740051269531,80.07537841796875
161.01242065429688,99.7744140625
